Uuid,Fully specified name:fr,Fully specified name:en,Short name:fr,Short name:en,Data class,Data type,_order:1320
81d6e852-3f10-11e4-adec-0800271c1b75,Consultation Note,Consultation Note,Consultation Note,Consultation Note,Misc,Text,
